% r                      z
0.014816963              184801.47                
0.014820564              187005.22                
0.014824164              189235.39                
0.014827765              191492.47                
0.014831365              193776.95                
0.014834966              196089.31                
0.014838568              198431.3                 
0.014842168              200799.9                 
0.014845769              203195.95                
0.014849369              205619.94                
0.01485297               208072.39                
0.01485657               210553.84                
0.014860171              213064.81                
0.014863771              215605.86                
0.014867373              218178.2                 
0.014870974              220781.72                
0.014874575              223416.3                 
0.014878175              226083.19                
0.014881776              228782.23                
0.014885376              231512.52                
0.014888977              234274.6                 
0.014892577              237069.05                
0.014896179              239897.23                
0.014899779              242758.28                
0.014903381              245654.3                 
0.014906981              248584.4                 
0.0149105815             251549.98                
0.014914182              254551.66                
0.0149177825             257590.08                
0.014921383              260665.56                
0.014924984              263777.6                 
0.014928585              266925.0                 
0.014932186              270110.06                
0.014935787              273331.84                
0.014939387              276591.84                
0.014942988              279890.78                
0.014946588              283229.34                
0.01495019               286609.12                
0.01495379               290029.16                
0.014957391              293490.97                
0.014960991              296995.25                
0.014964593              300541.47                
0.014968193              304127.97                
0.014971794              307756.34                
0.014975394              311427.44                
0.014978996              315143.0                 
0.014982596              318901.88                
0.0149861965             322705.84                
0.014989797              326555.75                
0.0149933975             330452.38                
0.014996999              334397.62
0.015000000		 0.000000000
0.015009639		 0.000000000
0.015019277		 0.000000000
0.015028916		 0.000000000
0.015038554		 0.000000000
0.015048193		 0.000000000
0.015057831		 0.000000000
0.015067470		 0.000000000
0.015077108		 0.000000000
0.015086747		 0.000000000
0.015096386		 0.000000000
0.015106024		 0.000000000
0.015115663		 0.000000000
0.015125301		 0.000000000
0.015134940		 0.000000000
0.015144578		 0.000000000
0.015154217		 0.000000000
0.015163855		 0.000000000
0.015173494		 0.000000000
0.015183133		 0.000000000
0.015192771		 0.000000000
0.015202410		 0.000000000
0.015212048		 0.000000000
0.015221687		 0.000000000
0.015231325		 0.000000000
0.015240964		 0.000000000
0.015250602		 0.000000000
0.015260241		 0.000000000
0.015269880		 0.000000000
0.015279518		 0.000000000
0.015289157		 0.000000000
0.015298795		 0.000000000
0.015308434		 0.000000000
0.015318072		 0.000000000
0.015327711		 0.000000000
0.015337349		 0.000000000
0.015346988		 0.000000000
0.015356627		 0.000000000
0.015366265		 0.000000000
0.015375904		 0.000000000
0.015385542		 0.000000000
0.015395181		 0.000000000
0.015404819		 0.000000000
0.015414458		 0.000000000
0.015424096		 0.000000000
0.015433735		 0.000000000
0.015443373		 0.000000000
0.015453012		 0.000000000
0.015462651		 0.000000000
0.015472289		 0.000000000
0.015481928		 0.000000000
0.015491566		 0.000000000
0.015501205		 0.000000000
0.015510843		 0.000000000
0.015520482		 0.000000000
0.015530120		 0.000000000
0.015539759		 0.000000000
0.015549398		 0.000000000
0.015559036		 0.000000000
0.015568675		 0.000000000
0.015578313		 0.000000000
0.015587952		 0.000000000
0.015597590		 0.000000000
0.015607229		 0.000000000
0.015616867		 0.000000000
0.015626506		 0.000000000
0.015636145		 0.000000000
0.015645783		 0.000000000
0.015655422		 0.000000000
0.015665060		 0.000000000
0.015674699		 0.000000000
0.015684337		 0.000000000
0.015693976		 0.000000000
0.015703614		 0.000000000
0.015713253		 0.000000000
0.015722892		 0.000000000
0.015732530		 0.000000000
0.015742169		 0.000000000
0.015751807		 0.000000000
0.015761446		 0.000000000
0.015771084		 0.000000000
0.015780723		 0.000000000
0.015790361		 0.000000000
0.015800000		 0.000000000
0.015809639		 0.000000000
0.015819277		 0.000000000
0.015828916		 0.000000000
0.015838554		 0.000000000
0.015848193		 0.000000000
0.015857831		 0.000000000
0.015867470		 0.000000000
0.015877108		 0.000000000
0.015886747		 0.000000000
0.015896386		 0.000000000
0.015906024		 0.000000000
0.015915663		 0.000000000
0.015925301		 0.000000000
0.015934940		 0.000000000
0.015944578		 0.000000000
0.015954217		 0.000000000
0.015963855		 0.000000000
0.015973494		 0.000000000
0.015983133		 0.000000000
0.015992771		 0.000000000
0.016002410		 0.000000000
0.016012048		 0.000000000
0.016021687		 0.000000000
0.016031325		 0.000000000
0.016040964		 0.000000000
0.016050602		 0.000000000
0.016060241		 0.000000000
0.016069880		 0.000000000
0.016079518		 0.000000000
0.016089157		 0.000000000
0.016098795		 0.000000000
0.016108434		 0.000000000
0.016118072		 0.000000000
0.016127711		 0.000000000
0.016137349		 0.000000000
0.016146988		 0.000000000
0.016156627		 0.000000000
0.016166265		 0.000000000
0.016175904		 0.000000000
0.016185542		 0.000000000
0.016195181		 0.000000000
0.016204819		 0.000000000
0.016214458		 0.000000000
0.016224096		 0.000000000
0.016233735		 0.000000000
0.016243373		 0.000000000
0.016253012		 0.000000000
0.016262651		 0.000000000
0.016272289		 0.000000000
0.016281928		 0.000000000
0.016291566		 0.000000000
0.016301205		 0.000000000
0.016310843		 0.000000000
0.016320482		 0.000000000
0.016330120		 0.000000000
0.016339759		 0.000000000
0.016349398		 0.000000000
0.016359036		 0.000000000
0.016368675		 0.000000000
0.016378313		 0.000000000
0.016387952		 0.000000000
0.016397590		 0.000000000
0.016407229		 0.000000000
0.016416867		 0.000000000
0.016426506		 0.000000000
0.016436145		 0.000000000
0.016445783		 0.000000000
0.016455422		 0.000000000
0.016465060		 0.000000000
0.016474699		 0.000000000
0.016484337		 0.000000000
0.016493976		 0.000000000
0.016503614		 0.000000000
0.016513253		 0.000000000
0.016522892		 0.000000000
0.016532530		 0.000000000
0.016542169		 0.000000000
0.016551807		 0.000000000
0.016561446		 0.000000000
0.016571084		 0.000000000
0.016580723		 0.000000000
0.016590361		 0.000000000
0.016600000		 0.000000000
0.016609639		 0.000000000
0.016619277		 0.000000000
0.016628916		 0.000000000
0.016638554		 0.000000000
0.016648193		 0.000000000
0.016657831		 0.000000000
0.016667470		 0.000000000
0.016677108		 0.000000000
0.016686747		 0.000000000
0.016696386		 0.000000000
0.016706024		 0.000000000
0.016715663		 0.000000000
0.016725301		 0.000000000
0.016734940		 0.000000000
0.016744578		 0.000000000
0.016754217		 0.000000000
0.016763855		 0.000000000
0.016773494		 0.000000000
0.016783133		 0.000000000
0.016792771		 0.000000000
0.016802410		 0.000000000
0.016812048		 0.000000000
0.016821687		 0.000000000
0.016831325		 0.000000000
0.016840964		 0.000000000
0.016850602		 0.000000000
0.016860241		 0.000000000
0.016869880		 0.000000000
0.016879518		 0.000000000
0.016889157		 0.000000000
0.016898795		 0.000000000
0.016908434		 0.000000000
0.016918072		 0.000000000
0.016927711		 0.000000000
0.016937349		 0.000000000
0.016946988		 0.000000000
0.016956627		 0.000000000
0.016966265		 0.000000000
0.016975904		 0.000000000
0.016985542		 0.000000000
0.016995181		 0.000000000
0.017004819		 0.000000000
0.017014458		 0.000000000
0.017024096		 0.000000000
0.017033735		 0.000000000
0.017043373		 0.000000000
0.017053012		 0.000000000
0.017062651		 0.000000000
0.017072289		 0.000000000
0.017081928		 0.000000000
0.017091566		 0.000000000
0.017101205		 0.000000000
0.017110843		 0.000000000
0.017120482		 0.000000000
0.017130120		 0.000000000
0.017139759		 0.000000000
0.017149398		 0.000000000
0.017159036		 0.000000000
0.017168675		 0.000000000
0.017178313		 0.000000000
0.017187952		 0.000000000
0.017197590		 0.000000000
0.017207229		 0.000000000
0.017216867		 0.000000000
0.017226506		 0.000000000
0.017236145		 0.000000000
0.017245783		 0.000000000
0.017255422		 0.000000000
0.017265060		 0.000000000
0.017274699		 0.000000000
0.017284337		 0.000000000
0.017293976		 0.000000000
0.017303614		 0.000000000
0.017313253		 0.000000000
0.017322892		 0.000000000
0.017332530		 0.000000000
0.017342169		 0.000000000
0.017351807		 0.000000000
0.017361446		 0.000000000
0.017371084		 0.000000000
0.017380723		 0.000000000
0.017390361		 0.000000000
0.017400000		 0.000000000
0.017409639		 0.000000000
0.017419277		 0.000000000
0.017428916		 0.000000000
0.017438554		 0.000000000
0.017448193		 0.000000000
0.017457831		 0.000000000
0.017467470		 0.000000000
0.017477108		 0.000000000
0.017486747		 0.000000000
0.017496386		 0.000000000
0.017506024		 0.000000000
0.017515663		 0.000000000
0.017525301		 0.000000000
0.017534940		 0.000000000
0.017544578		 0.000000000
0.017554217		 0.000000000
0.017563855		 0.000000000
0.017573494		 0.000000000
0.017583133		 0.000000000
0.017592771		 0.000000000
0.017602410		 0.000000000
0.017612048		 0.000000000
0.017621687		 0.000000000
0.017631325		 0.000000000
0.017640964		 0.000000000
0.017650602		 0.000000000
0.017660241		 0.000000000
0.017669880		 0.000000000
0.017679518		 0.000000000
0.017689157		 0.000000000
0.017698795		 0.000000000
0.017708434		 0.000000000
0.017718072		 0.000000000
0.017727711		 0.000000000
0.017737349		 0.000000000
0.017746988		 0.000000000
0.017756627		 0.000000000
0.017766265		 0.000000000
0.017775904		 0.000000000
0.017785542		 0.000000000
0.017795181		 0.000000000
0.017804819		 0.000000000
0.017814458		 0.000000000
0.017824096		 0.000000000
0.017833735		 0.000000000
0.017843373		 0.000000000
0.017853012		 0.000000000
0.017862651		 0.000000000
0.017872289		 0.000000000
0.017881928		 0.000000000
0.017891566		 0.000000000
0.017901205		 0.000000000
0.017910843		 0.000000000
0.017920482		 0.000000000
0.017930120		 0.000000000
0.017939759		 0.000000000
0.017949398		 0.000000000
0.017959036		 0.000000000
0.017968675		 0.000000000
0.017978313		 0.000000000
0.017987952		 0.000000000
0.017997590		 0.000000000
0.018007229		 0.000000000
0.018016867		 0.000000000
0.018026506		 0.000000000
0.018036145		 0.000000000
0.018045783		 0.000000000
0.018055422		 0.000000000
0.018065060		 0.000000000
0.018074699		 0.000000000
0.018084337		 0.000000000
0.018093976		 0.000000000
0.018103614		 0.000000000
0.018113253		 0.000000000
0.018122892		 0.000000000
0.018132530		 0.000000000
0.018142169		 0.000000000
0.018151807		 0.000000000
0.018161446		 0.000000000
0.018171084		 0.000000000
0.018180723		 0.000000000
0.018190361		 0.000000000
0.018200000		 0.000000000
0.018209639		 0.000000000
0.018219277		 0.000000000
0.018228916		 0.000000000
0.018238554		 0.000000000
0.018248193		 0.000000000
0.018257831		 0.000000000
0.018267470		 0.000000000
0.018277108		 0.000000000
0.018286747		 0.000000000
0.018296386		 0.000000000
0.018306024		 0.000000000
0.018315663		 0.000000000
0.018325301		 0.000000000
0.018334940		 0.000000000
0.018344578		 0.000000000
0.018354217		 0.000000000
0.018363855		 0.000000000
0.018373494		 0.000000000
0.018383133		 0.000000000
0.018392771		 0.000000000
0.018402410		 0.000000000
0.018412048		 0.000000000
0.018421687		 0.000000000
0.018431325		 0.000000000
0.018440964		 0.000000000
0.018450602		 0.000000000
0.018460241		 0.000000000
0.018469880		 0.000000000
0.018479518		 0.000000000
0.018489157		 0.000000000
0.018498795		 0.000000000
0.018508434		 0.000000000
0.018518072		 0.000000000
0.018527711		 0.000000000
0.018537349		 0.000000000
0.018546988		 0.000000000
0.018556627		 0.000000000
0.018566265		 0.000000000
0.018575904		 0.000000000
0.018585542		 0.000000000
0.018595181		 0.000000000
0.018604819		 0.000000000
0.018614458		 0.000000000
0.018624096		 0.000000000
0.018633735		 0.000000000
0.018643373		 0.000000000
0.018653012		 0.000000000
0.018662651		 0.000000000
0.018672289		 0.000000000
0.018681928		 0.000000000
0.018691566		 0.000000000
0.018701205		 0.000000000
0.018710843		 0.000000000
0.018720482		 0.000000000
0.018730120		 0.000000000
0.018739759		 0.000000000
0.018749398		 0.000000000
0.018759036		 0.000000000
0.018768675		 0.000000000
0.018778313		 0.000000000
0.018787952		 0.000000000
0.018797590		 0.000000000
0.018807229		 0.000000000
0.018816867		 0.000000000
0.018826506		 0.000000000
0.018836145		 0.000000000
0.018845783		 0.000000000
0.018855422		 0.000000000
0.018865060		 0.000000000
0.018874699		 0.000000000
0.018884337		 0.000000000
0.018893976		 0.000000000
0.018903614		 0.000000000
0.018913253		 0.000000000
0.018922892		 0.000000000
0.018932530		 0.000000000
0.018942169		 0.000000000
0.018951807		 0.000000000
0.018961446		 0.000000000
0.018971084		 0.000000000
0.018980723		 0.000000000
0.018990361		 0.000000000
0.019000000		 0.000000000
0.019001                 14640.848                
0.019002                 14640.848                
0.019003                 14640.848                
0.019003998              14640.848                
0.019004999              14640.848                
0.019005999              14640.848                
0.019007                 14640.848                
0.019008                 14640.848                
0.019009                 14640.848                
0.01901                  14640.848                
0.019011                 14640.848                
0.019011999              14640.848                
0.019012999              14640.848                
0.019013999              14640.848                
0.019015                 14640.848                
0.019016                 14640.848                
0.019017                 14640.848                
0.019018                 14640.848                
0.019019                 14640.848                
0.019019999              14640.848                
0.019020999              14640.848                
0.019022                 14640.848                
0.019023                 14640.848                
0.019024                 14640.848                
0.019025                 14640.848                
0.019026                 14640.848                
0.019027                 14640.848                
0.019027999              14640.848                
0.019028999              14640.848                
0.01903                  14640.848                
0.019031                 14640.848                
0.019032                 14640.848                
0.019033                 14640.848                
0.019034                 14640.848                
0.019034998              14640.848                
0.019035999              14640.848                
0.019036999              14640.848                
0.019038                 14640.848                
0.019039                 14640.848                
0.01904                  14640.848                
0.019041                 14640.848                
0.019042                 14640.848                
0.019042999              14640.848                
0.019043999              14640.848                
0.019044999              14640.848                
0.019046                 14640.848                
0.019047                 14640.848                
0.019048                 14640.848                
0.019049                 14640.848                
0.01905                  14640.848                
0.019050999              14640.848                
0.019051999              14640.848                
0.019053                 14640.848                
0.019054                 14640.848                
0.019055                 14640.848                
0.019056                 14640.848                
0.019057                 14640.848                
0.019058                 14640.848                
0.019058999              14640.848                
0.019059999              14640.848                
0.019061                 14640.848                
0.019062                 14640.848                
0.019063                 14640.848                
0.019064                 14640.848                
0.019065                 14640.848                
0.019065998              14640.848                
0.019066999              14640.848                
0.019067999              14640.848                
0.019069                 14640.848                
0.01907                  14640.848                
0.019071                 14640.848                
0.019072                 14640.848                
0.019073                 14640.848                
0.019073999              14640.848                
0.019074999              14640.848                
0.019075999              14640.848                
0.019077                 14640.848                
0.019078                 14640.848                
0.019079                 14640.848                
0.01908                  14640.848                
0.019081                 14640.848                
0.019081999              14640.848                
0.019082999              14640.848                
0.019084                 14640.848                
0.019085                 14640.848                
0.019086                 14640.848                
0.019087                 14640.848                
0.019088                 14640.848                
0.019089                 14640.848                
0.019089999              14640.848                
0.019090999              14640.848                
0.019092                 14640.848                
0.019093                 14640.848                
0.019094                 14640.848                
0.019095                 14640.848                
0.019096                 14640.848                
0.019096998              14640.848                
0.019097999              14640.848                
0.019098999              14640.848                
0.0191                   14640.848                
0.019101                 14640.848                
0.019102                 14640.848                
0.019103                 14640.848                
0.019104                 14640.848                
0.019104999              14640.848                
0.019105999              14640.848                
0.019106999              14640.848                
0.019108                 14640.848                
0.019109                 14640.848                
0.01911                  14640.848                
0.019111                 14640.848                
0.019112                 14640.848                
0.019112999              14640.848                
0.019113999              14640.848                
0.019115                 14640.848                
0.019116                 14640.848                
0.019117                 14640.848                
0.019118                 14640.848                
0.019119                 14640.848                
0.01912                  14640.848                
0.019120999              14640.848                
0.019121999              14640.848                
0.019123                 14640.848                
0.019124                 14640.848                
0.019125                 14640.848                
0.019126                 14640.848                
0.019127                 14640.848                
0.019127999              14640.848                
0.019128999              14640.848                
0.019129999              14640.848                
0.019131                 14640.848                
0.019132                 14640.848                
0.019133                 14640.848                
0.019134                 14640.848                
0.019135                 14640.848                
0.019135999              14640.848                
0.019136999              14640.848                
0.019137999              14640.848                
0.019139                 14640.848                
0.01914                  14640.848                
0.019141                 14640.848                
0.019142                 14640.848                
0.019143                 14640.848                
0.019143999              14640.848                
0.019144999              14640.848                
0.019146                 14640.848                
0.019147                 14640.848                
0.019148                 14640.848                
0.019149                 14640.848                
0.01915                  14640.848                
0.019151                 14640.848                
0.019151999              14640.848                
0.019152999              14640.848                
0.019154                 14640.848                
0.019155                 14640.848                
0.019156                 14640.848                
0.019157                 14640.848                
0.019158                 14640.848                
0.019158999              14640.848                
0.019159999              14640.848                
0.019160999              14640.848                
0.019162                 14640.848                
0.019163                 14640.848                
0.019164                 14640.848                
0.019165                 14640.848                
0.019166                 14640.848                
0.019166999              14640.848                
0.019167999              14640.848                
0.019168999              14640.848                
0.01917                  14640.848                
0.019171                 14640.848                
0.019172                 14640.848                
0.019173                 14640.848                
0.019174                 14640.848                
0.019174999              14640.848                
0.019175999              14640.848                
0.019177                 14640.848                
0.019178                 14640.848                
0.019179                 14640.848                
0.01918                  14640.848                
0.019181                 14640.848                
0.019182                 14640.848                
0.019182999              14640.848                
0.019183999              14640.848                
0.019185                 14640.848                
0.019186                 14640.848                
0.019187                 14640.848                
0.019188                 14640.848                
0.019189                 14640.848                
0.019189999              14640.848                
0.019190999              14640.848                
0.019191999              14640.848                
0.019193                 14640.848                
0.019194                 14640.848                
0.019195                 14640.848                
0.019196                 14640.848                
0.019197                 14640.848                
0.019197999              14640.848                
0.019198999              14640.848                
0.019199999              14640.848                
0.019201                 14640.848                
0.019202                 14640.848                
0.019203                 14640.848                
0.019204                 14640.848                
0.019205                 14640.848                
0.019205999              14640.848                
0.019206999              14640.848                
0.019208                 14640.848                
0.019209                 14640.848                
0.01921                  14640.848                
0.019211                 14640.848                
0.019212                 14640.848                
0.019213                 14640.848                
0.019213999              14640.848                
0.019214999              14640.848                
0.019216                 14640.848                
0.019217                 14640.848                
0.019218                 14640.848                
0.019219                 14640.848                
0.01922                  14640.848                
0.019220999              14640.848                
0.019221999              14640.848                
0.019222999              14640.848                
0.019224                 14640.848                
0.019225                 14640.848                
0.019226                 14640.848                
0.019227                 14640.848                
0.019228                 14640.848                
0.019228999              14640.848                
0.019229999              14640.848                
0.019230999              14640.848                
0.019232                 14640.848                
0.019233                 14640.848                
0.019234                 14640.848                
0.019235                 14640.848                
0.019236                 14640.848                
0.019236999              14640.848                
0.019237999              14640.848                
0.019239                 14640.848                
0.01924                  14640.848                
0.019241                 14640.848                
0.019242                 14640.848                
0.019243                 14640.848                
0.019244                 14640.848                
0.019244999              14640.848                
0.019245999              14640.848                
0.019247                 14640.848                
0.019248                 14640.848                
0.019249                 14640.848                
0.01925                  14640.848                
0.019251                 14640.848                
0.019251999              14640.848                
0.019252999              14640.848                
0.019253999              14640.848                
0.019255                 14640.848                
0.019256                 14640.848                
0.019257                 14640.848                
0.019258                 14640.848                
0.019259                 14640.848                
0.019259999              14640.848                
0.019260999              14640.848                
0.019261999              14640.848                
0.019263                 14640.848                
0.019264                 14640.848                
0.019265                 14640.848                
0.019266                 14640.848                
0.019267                 14640.848                
0.019267999              14640.848                
0.019268999              14640.848                
0.01927                  14640.848                
0.019271                 14640.848                
0.019272                 14640.848                
0.019273                 14640.848                
0.019274                 14640.848                
0.019275                 14640.848                
0.019275999              14640.848                
0.019276999              14640.848                
0.019278                 14640.848                
0.019279                 14640.848                
0.01928                  14640.848                
0.019281                 14640.848                
0.019282                 14640.848                
0.019282999              14640.848                
0.019283999              14640.848                
0.019284999              14640.848                
0.019286                 14640.848                
0.019287                 14640.848                
0.019288                 14640.848                
0.019289                 14640.848                
0.01929                  14640.848                
0.019290999              14640.848                
0.019291999              14640.848                
0.019292999              14640.848                
0.019294                 14640.848                
0.019295                 14640.848                
0.019296                 14640.848                
0.019297                 14640.848                
0.019298                 14640.848                
0.019298999              14640.848                
0.019299999              14640.848                
0.019301                 14640.848                
0.019302                 14640.848                
0.019303                 14640.848                
0.019304                 14640.848                
0.019305                 14640.848                
0.019306                 14640.848                
0.019306999              14640.848                
0.019307999              14640.848                
0.019309                 14640.848                
0.01931                  14640.848                
0.019311                 14640.848                
0.019312                 14640.848                
0.019313                 14640.848                
0.019313999              14640.848                
0.019314999              14640.848                
0.019315999              14640.848                
0.019317                 14640.848                
0.019318                 14640.848                
0.019319                 14640.848                
0.01932                  14640.848                
0.019321                 14640.848                
0.019321999              14640.848                
0.019322999              14640.848                
0.019323999              14640.848                
0.019325                 14640.848                
0.019326                 14640.848                
0.019327                 14640.848                
0.019328                 14640.848                
0.019329                 14640.848                
0.019329999              14640.848                
0.019330999              14640.848                
0.019332                 14640.848                
0.019333                 14640.848                
0.019334                 14640.848                
0.019335                 14640.848                
0.019336                 14640.848                
0.019337                 14640.848                
0.019337999              14640.848                
0.019338999              14640.848                
0.01934                  14640.848                
0.019341                 14640.848                
0.019342                 14640.848                
0.019343                 14640.848                
0.019344                 14640.848                
0.019345                 14640.848                
0.019345999              14640.848                
0.019346999              14640.848                
0.019348                 14640.848                
0.019349                 14640.848                
0.01935                  14640.848                
0.019351                 14640.848                
0.019352                 14640.848                
0.019352999              14640.848                
0.019353999              14640.848                
0.019354999              14640.848                
0.019356                 14640.848                
0.019357                 14640.848                
0.019358                 14640.848                
0.019359                 14640.848                
0.01936                  14640.848                
0.019360999              14640.848                
0.019361999              14640.848                
0.019363                 14640.848                
0.019364                 14640.848                
0.019365                 14640.848                
0.019366                 14640.848                
0.019367                 14640.848                
0.019368                 14640.848                
0.019368999              14640.848                
0.019369999              14640.848                
0.019371                 14640.848                
0.019372                 14640.848                
0.019373                 14640.848                
0.019374                 14640.848                
0.019375                 14640.848                
0.019375999              14640.848                
0.019376999              14640.848                
0.019377999              14640.848                
0.019379                 14640.848                
0.01938                  14640.848                
0.019381                 14640.848                
0.019382                 14640.848                
0.019383                 14640.848                
0.019383999              14640.848                
0.019384999              14640.848                
0.019385999              14640.848                
0.019387                 14640.848                
0.019388                 14640.848                
0.019389                 14640.848                
0.01939                  14640.848                
0.019391                 14640.848                
0.019391999              14640.848                
0.019392999              14640.848                
0.019394                 14640.848                
0.019395                 14640.848                
0.019396                 14640.848                
0.019397                 14640.848                
0.019398                 14640.848                
0.019399                 14640.848                
0.019399999              14640.848                
0.019400999              14640.848                
0.019402                 14640.848                
0.019403                 14640.848                
0.019404                 14640.848                
0.019405                 14640.848                
0.019406                 14640.848                
0.019407                 14640.848                
0.019407999              14640.848                
0.019408999              14640.848                
0.01941                  14640.848                
0.019411                 14640.848                
0.019412                 14640.848                
0.019413                 14640.848                
0.019414                 14640.848                
0.019414999              14640.848                
0.019415999              14640.848                
0.019417                 14640.848                
0.019418                 14640.848                
0.019419                 14640.848                
0.01942                  14640.848                
0.019421                 14640.848                
0.019422                 14640.848                
0.019422999              14640.848                
0.019423999              14640.848                
0.019425                 14640.848                
0.019426                 14640.848                
0.019427                 14640.848                
0.019428                 14640.848                
0.019429                 14640.848                
0.01943                  14640.848                
0.019430999              14640.848                
0.019431999              14640.848                
0.019433                 14640.848                
0.019434                 14640.848                
0.019435                 14640.848                
0.019436                 14640.848                
0.019437                 14640.848                
0.019437999              14640.848                
0.019438999              14640.848                
0.019439999              14640.848                
0.019441                 14640.848                
0.019442                 14640.848                
0.019443                 14640.848                
0.019444                 14640.848                
0.019445                 14640.848                
0.019445999              14640.848                
0.019446999              14640.848                
0.019448                 14640.848                
0.019449                 14640.848                
0.01945                  14640.848                
0.019451                 14640.848                
0.019452                 14640.848                
0.019453                 14640.848                
0.019453999              14640.848                
0.019454999              14640.848                
0.019456                 14640.848                
0.019457                 14640.848                
0.019458                 14640.848                
0.019459                 14640.848                
0.01946                  14640.848                
0.019461                 14640.848                
0.019461999              14640.848                
0.019462999              14640.848                
0.019464                 14640.848                
0.019465                 14640.848                
0.019466                 14640.848                
0.019467                 14640.848                
0.019468                 14640.848                
0.019469                 14640.848                
0.019469999              14640.848                
0.019470999              14640.848                
0.019472                 14640.848                
0.019473                 14640.848                
0.019474                 14640.848                
0.019475                 14640.848                
0.019476                 14640.848                
0.019476999              14640.848                
0.019477999              14640.848                
0.019479                 14640.848                
0.01948                  14640.848                
0.019481                 14640.848                
0.019482                 14640.848                
0.019483                 14640.848                
0.019484                 14640.848                
0.019484999              14640.848                
0.019485999              14640.848                
0.019487                 14640.848                
0.019488                 14640.848                
0.019489                 14640.848                
0.01949                  14640.848                
0.019491                 14640.848                
0.019492                 14640.848                
0.019492999              14640.848                
0.019493999              14640.848                
0.019495                 14640.848                
0.019496                 14640.848                
0.019497                 14640.848                
0.019498                 14640.848                
0.019499                 14640.848                
0.019499999              14640.848                
0.019500999              14640.848                
0.019501999              14640.848                
0.019503                 14640.848                
0.019504                 14640.848                
0.019505                 14640.848                
0.019506                 14640.848                
0.019507                 14640.848                
0.019507999              14640.848                
0.019508999              14640.848                
0.01951                  14640.848                
0.019511                 14640.848                
0.019512                 14640.848                
0.019513                 14640.848                
0.019514                 14640.848                
0.019515                 14640.848                
0.019515999              14640.848                
0.019516999              14640.848                
0.019518                 14640.848                
0.019519                 14640.848                
0.01952                  14640.848                
0.019521                 14640.848                
0.019522                 14640.848                
0.019523                 14640.848                
0.019523999              14640.848                
0.019524999              14640.848                
0.019526                 14640.848                
0.019527                 14640.848                
0.019528                 14640.848                
0.019529                 14640.848                
0.01953                  14640.848                
0.019531                 14640.848                
0.019531999              14640.848                
0.019532999              14640.848                
0.019534                 14640.848                
0.019535                 14640.848                
0.019536                 14640.848                
0.019537                 14640.848                
0.019538                 14640.848                
0.019538999              14640.848                
0.019539999              14640.848                
0.019541                 14640.848                
0.019542                 14640.848                
0.019543                 14640.848                
0.019544                 14640.848                
0.019545                 14640.848                
0.019546                 14640.848                
0.019546999              14640.848                
0.019547999              14640.848                
0.019549                 14640.848                
0.01955                  14640.848                
0.019551                 14640.848                
0.019552                 14640.848                
0.019553                 14640.848                
0.019554                 14640.848                
0.019554999              14640.848                
0.019555999              14640.848                
0.019557                 14640.848                
0.019558                 14640.848                
0.019559                 14640.848                
0.01956                  14640.848                
0.019561                 14640.848                
0.019561999              14640.848                
0.019562999              14640.848                
0.019563999              14640.848                
0.019565                 14640.848                
0.019566                 14640.848                
0.019567                 14640.848                
0.019568                 14640.848                
0.019569                 14640.848                
0.019569999              14640.848                
0.019570999              14640.848                
0.019572                 14640.848                
0.019573                 14640.848                
0.019574                 14640.848                
0.019575                 14640.848                
0.019576                 14640.848                
0.019577                 14640.848                
0.019577999              14640.848                
0.019578999              14640.848                
0.01958                  14640.848                
0.019581                 14640.848                
0.019582                 14640.848                
0.019583                 14640.848                
0.019584                 14640.848                
0.019585                 14640.848                
0.019585999              14640.848                
0.019586999              14640.848                
0.019588                 14640.848                
0.019589                 14640.848                
0.01959                  14640.848                
0.019591                 14640.848                
0.019592                 14640.848                
0.019593                 14640.848                
0.019593999              14640.848                
0.019594999              14640.848                
0.019596                 14640.848                
0.019597                 14640.848                
0.019598                 14640.848                
0.019599                 14640.848                
